time,dhw,heating,T_amb,dhw_in_T
2020-01-05 19:15:00,0.00267,0.004,10.5,11.45
2020-01-05 19:30:00,0.0016699999999999998,0.008,10.15,11.41
2020-01-05 19:45:00,0.0026,0.004,9.79,11.37
2020-01-05 20:00:00,0.00733,0.004,9.44,11.33
2020-01-05 20:15:00,0.004070000000000001,0.004,9.37,11.29
2020-01-05 20:30:00,0.00073,0.004,9.29,11.25
2020-01-05 20:45:00,0.00333,0.004,9.22,11.21
2020-01-05 21:00:00,0.004,0.008,9.14,11.17
2020-01-05 21:15:00,0.0048,0.012,9.01,11.13
2020-01-05 21:30:00,0.00333,0.008,8.88,11.09
2020-01-05 21:45:00,0.00173,0.004,8.74,11.06
2020-01-05 22:00:00,0.00713,0.008,8.61,11.02
2020-01-05 22:15:00,0.00147,0.008,8.49,10.98
2020-01-05 22:30:00,0.0,0.004,8.36,10.94
2020-01-05 22:45:00,0.00013000000000000002,0.008,8.24,10.9
2020-01-05 23:00:00,0.0,0.004,8.11,10.86
2020-01-05 23:15:00,0.0,0.0,8.03,10.82
2020-01-05 23:30:00,0.0,0.0,7.95,10.78
2020-01-05 23:45:00,0.0,0.0,7.87,10.73
2020-01-06 00:00:00,0.0,0.0,13.77,13.63
2020-01-06 00:15:00,0.0,0.0,13.55,13.65
2020-01-06 00:30:00,0.0,0.0,13.33,13.67
2020-01-06 00:45:00,0.0,0.0,13.1,13.68
2020-01-06 01:00:00,0.0,0.0,12.88,13.7
2020-01-06 01:15:00,0.0,0.0,12.66,13.72
2020-01-06 01:30:00,0.0,0.0,12.44,13.73
2020-01-06 01:45:00,0.0,0.0,12.21,13.75
2020-01-06 02:00:00,0.0,0.0,11.99,13.76
2020-01-06 02:15:00,0.00067,0.0,11.79,13.77
2020-01-06 02:30:00,0.0,0.0,11.6,13.79
2020-01-06 02:45:00,0.0,0.0,11.4,13.8
2020-01-06 03:00:00,0.0,0.0,11.2,13.81
2020-01-06 03:15:00,0.0,0.0,11.03,13.82
2020-01-06 03:30:00,0.0,0.0,10.85,13.84
2020-01-06 03:45:00,0.00127,0.0,10.68,13.85
2020-01-06 04:00:00,0.00033,0.0,10.5,13.86
2020-01-06 04:15:00,0.003,0.0,10.39,13.87
2020-01-06 04:30:00,0.001,0.0,10.28,13.88
2020-01-06 04:45:00,0.0,0.0,10.16,13.89
2020-01-06 05:00:00,0.00413,0.0,10.05,13.9
2020-01-06 05:15:00,0.006,0.0,10.21,13.91
2020-01-06 05:30:00,0.0048,0.0,10.37,13.92
2020-01-06 05:45:00,0.01493,0.004,10.53,13.92
2020-01-06 06:00:00,0.01287,0.008,10.69,13.93
2020-01-06 06:15:00,0.0108,0.012,11.07,13.94
2020-01-06 06:30:00,0.01027,0.012,11.45,13.95
2020-01-06 06:45:00,0.01873,0.008,11.83,13.95
2020-01-06 07:00:00,0.0158,0.008,12.21,13.96
2020-01-06 07:15:00,0.02613,0.004,12.63,13.96
2020-01-06 07:30:00,0.0198,0.008,13.06,13.97
2020-01-06 07:45:00,0.0154,0.008,13.48,13.97
2020-01-06 08:00:00,0.016,0.004,13.9,13.98
2020-01-06 08:15:00,0.00453,0.004,14.29,13.98
2020-01-06 08:30:00,0.014,0.004,14.67,13.99
2020-01-06 08:45:00,0.0088,0.0,15.06,13.99
2020-01-06 09:00:00,0.01033,0.008,15.44,13.99
2020-01-06 09:15:00,0.00313,0.008,15.86,13.99
2020-01-06 09:30:00,0.011529999999999999,0.008,16.28,14.0
2020-01-06 09:45:00,0.00687,0.012,16.69,14.0
2020-01-06 10:00:00,0.0064,0.008,17.11,14.0
2020-01-06 10:15:00,0.0028,0.004,17.52,14.0
2020-01-06 10:30:00,0.006730000000000001,0.012,17.92,14.0
2020-01-06 10:45:00,0.0076,0.008,18.33,14.0
2020-01-06 11:00:00,0.0025299999999999997,0.004,18.73,14.0
2020-01-06 11:15:00,0.0019299999999999999,0.004,19.09,14.0
2020-01-06 11:30:00,0.01133,0.008,19.45,14.0
2020-01-06 11:45:00,0.00813,0.008,19.8,13.99
2020-01-06 12:00:00,0.00513,0.004,20.16,13.99
2020-01-06 12:15:00,0.0046,0.004,20.46,13.99
2020-01-06 12:30:00,0.0044,0.012,20.75,13.99
2020-01-06 12:45:00,0.00133,0.004,21.05,13.98
2020-01-06 13:00:00,0.003,0.008,21.34,13.98
2020-01-06 13:15:00,0.00067,0.008,21.56,13.97
2020-01-06 13:30:00,0.006,0.008,21.78,13.97
2020-01-06 13:45:00,0.00433,0.012,22.0,13.96
2020-01-06 14:00:00,0.00507,0.008,22.22,13.96
2020-01-06 14:15:00,0.00133,0.012,22.36,13.95
2020-01-06 14:30:00,0.006,0.008,22.5,13.95
2020-01-06 14:45:00,0.00133,0.004,22.64,13.94
2020-01-06 15:00:00,0.00047,0.008,22.78,13.93
2020-01-06 15:15:00,0.0,0.004,22.85,13.92
2020-01-06 15:30:00,0.0054,0.004,22.91,13.92
2020-01-06 15:45:00,0.003,0.008,22.98,13.91
2020-01-06 16:00:00,0.00513,0.004,23.04,13.9
2020-01-06 16:15:00,0.002,0.004,23.03,13.89
2020-01-06 16:30:00,0.00513,0.012,23.02,13.88
2020-01-06 16:45:00,0.007,0.008,23.01,13.87
2020-01-06 17:00:00,0.0048,0.004,23.0,13.86
2020-01-06 17:15:00,0.00533,0.0,22.91,13.85
2020-01-06 17:30:00,0.0016699999999999998,0.0,22.82,13.83
2020-01-06 17:45:00,0.00033,0.0,22.73,13.82
2020-01-06 18:00:00,0.0,0.004,22.64,13.81
2020-01-06 18:15:00,0.0012,0.008,22.42,13.8
2020-01-06 18:30:00,0.0028,0.008,22.19,13.78
2020-01-06 18:45:00,0.0035299999999999997,0.008,21.97,13.77
2020-01-06 19:00:00,0.005,0.008,21.74,13.76
2020-01-06 19:15:00,0.0028,0.012,21.34,13.74
2020-01-06 19:30:00,0.002,0.004,20.94,13.73
2020-01-06 19:45:00,0.0038,0.008,20.54,13.71
2020-01-06 20:00:00,0.008199999999999999,0.004,20.14,13.7
2020-01-06 20:15:00,0.0054,0.0,19.76,13.68
2020-01-06 20:30:00,0.001,0.0,19.38,13.67
2020-01-06 20:45:00,0.00173,0.0,18.99,13.65
2020-01-06 21:00:00,0.0,0.0,18.61,13.63
2020-01-06 21:15:00,0.00133,0.0,18.34,13.61
2020-01-06 21:30:00,0.0,0.004,18.07,13.6
2020-01-06 21:45:00,0.003,0.004,17.8,13.58
2020-01-06 22:00:00,0.003,0.0,17.53,13.56
2020-01-06 22:15:00,0.0,0.0,17.32,13.54
2020-01-06 22:30:00,0.0,0.0,17.12,13.52
2020-01-06 22:45:00,0.0,0.0,16.91,13.5
2020-01-06 23:00:00,0.0,0.0,16.7,13.48
2020-01-06 23:15:00,0.0,0.0,16.53,13.46
2020-01-06 23:30:00,0.0,0.0,16.37,13.44
2020-01-06 23:45:00,0.0,0.0,16.2,13.42
2020-01-07 00:00:00,0.0,0.0,15.34,7.46
2020-01-07 00:15:00,0.00067,0.0,15.33,7.5
2020-01-07 00:30:00,0.0,0.0,15.31,7.53
2020-01-07 00:45:00,0.0,0.0,15.3,7.56
2020-01-07 01:00:00,0.0,0.0,15.28,7.59
2020-01-07 01:15:00,0.0,0.0,15.25,7.63
2020-01-07 01:30:00,0.0,0.0,15.22,7.66
2020-01-07 01:45:00,0.0,0.0,15.18,7.69
2020-01-07 02:00:00,0.0,0.0,15.15,7.73
2020-01-07 02:15:00,0.00067,0.0,15.11,7.76
2020-01-07 02:30:00,0.0,0.0,15.08,7.79
2020-01-07 02:45:00,0.0,0.0,15.04,7.83
2020-01-07 03:00:00,0.0,0.0,15.0,7.86
2020-01-07 03:15:00,0.0,0.0,15.0,7.9
2020-01-07 03:30:00,0.0,0.0,14.99,7.93
2020-01-07 03:45:00,0.0,0.0,14.99,7.97
2020-01-07 04:00:00,0.0,0.0,14.98,8.0
2020-01-07 04:15:00,0.0016699999999999998,0.0,15.0,8.04
2020-01-07 04:30:00,0.0028,0.0,15.01,8.08
2020-01-07 04:45:00,0.002,0.0,15.03,8.11
2020-01-07 05:00:00,0.011470000000000001,0.0,15.04,8.15
2020-01-07 05:15:00,0.004,0.0,15.12,8.19
2020-01-07 05:30:00,0.00647,0.0,15.2,8.22
2020-01-07 05:45:00,0.00707,0.0,15.28,8.26
2020-01-07 06:00:00,0.01207,0.004,15.36,8.3
2020-01-07 06:15:00,0.01053,0.008,15.46,8.33
2020-01-07 06:30:00,0.011130000000000001,0.008,15.56,8.37
2020-01-07 06:45:00,0.027399999999999997,0.012,15.66,8.41
2020-01-07 07:00:00,0.02367,0.016,15.76,8.45
2020-01-07 07:15:00,0.013470000000000001,0.012,15.71,8.48
2020-01-07 07:30:00,0.0158,0.012,15.66,8.52
2020-01-07 07:45:00,0.01273,0.012,15.6,8.56
2020-01-07 08:00:00,0.00613,0.004,15.55,8.6
2020-01-07 08:15:00,0.00233,0.008,15.74,8.64
2020-01-07 08:30:00,0.0024700000000000004,0.004,15.93,8.68
2020-01-07 08:45:00,0.0048,0.0,16.11,8.71
2020-01-07 09:00:00,0.002,0.0,16.3,8.75
2020-01-07 09:15:00,0.0,0.0,16.45,8.79
2020-01-07 09:30:00,0.00647,0.0,16.6,8.83
2020-01-07 09:45:00,0.00413,0.0,16.74,8.87
2020-01-07 10:00:00,0.00467,0.008,16.89,8.91
2020-01-07 10:15:00,0.00107,0.008,17.29,8.95
2020-01-07 10:30:00,0.00307,0.008,17.7,8.99
2020-01-07 10:45:00,0.0018,0.008,18.1,9.03
2020-01-07 11:00:00,0.004070000000000001,0.008,18.5,9.07
2020-01-07 11:15:00,0.0024700000000000004,0.004,18.85,9.11
2020-01-07 11:30:00,0.00107,0.004,19.2,9.15
2020-01-07 11:45:00,0.002,0.004,19.54,9.19
2020-01-07 12:00:00,0.002,0.004,19.89,9.23
2020-01-07 12:15:00,0.004,0.008,19.73,9.27
2020-01-07 12:30:00,0.00107,0.016,19.57,9.31
2020-01-07 12:45:00,0.003,0.016,19.4,9.35
2020-01-07 13:00:00,0.00147,0.012,19.24,9.39
2020-01-07 13:15:00,0.00267,0.012,19.07,9.43
2020-01-07 13:30:00,0.007,0.004,18.9,9.47
2020-01-07 13:45:00,0.007,0.008,18.72,9.51
2020-01-07 14:00:00,0.00707,0.004,18.55,9.56
2020-01-07 14:15:00,0.00133,0.004,18.79,9.6
2020-01-07 14:30:00,0.01133,0.004,19.02,9.64
2020-01-07 14:45:00,7.000000000000001e-05,0.0,19.26,9.68
2020-01-07 15:00:00,0.00533,0.004,19.49,9.72
2020-01-07 15:15:00,0.00113,0.004,19.8,9.76
2020-01-07 15:30:00,0.00413,0.004,20.11,9.8
2020-01-07 15:45:00,0.00513,0.004,20.42,9.84
2020-01-07 16:00:00,0.002,0.004,20.73,9.88
2020-01-07 16:15:00,0.0,0.008,20.74,9.92
2020-01-07 16:30:00,0.0068,0.008,20.76,9.97
2020-01-07 16:45:00,0.01033,0.008,20.77,10.01
2020-01-07 17:00:00,0.005,0.012,20.78,10.05
2020-01-07 17:15:00,0.00487,0.008,20.6,10.09
2020-01-07 17:30:00,0.00847,0.004,20.41,10.13
2020-01-07 17:45:00,0.009,0.004,20.23,10.17
2020-01-07 18:00:00,0.005,0.0,20.04,10.21
2020-01-07 18:15:00,0.00213,0.008,19.81,10.25
2020-01-07 18:30:00,0.004200000000000001,0.008,19.58,10.29
2020-01-07 18:45:00,0.00533,0.004,19.34,10.33
2020-01-07 19:00:00,0.00033,0.008,19.11,10.38
2020-01-07 19:15:00,0.0,0.008,18.82,10.42
2020-01-07 19:30:00,0.00333,0.012,18.54,10.46
2020-01-07 19:45:00,0.00347,0.008,18.25,10.5
2020-01-07 20:00:00,0.00273,0.0,17.96,10.54
2020-01-07 20:15:00,0.00733,0.0,17.74,10.58
2020-01-07 20:30:00,0.00033,0.0,17.51,10.62
2020-01-07 20:45:00,0.00887,0.0,17.29,10.66
2020-01-07 21:00:00,0.0108,0.0,17.06,10.7
2020-01-07 21:15:00,0.0054,0.0,16.87,10.74
2020-01-07 21:30:00,0.002,0.004,16.69,10.78
2020-01-07 21:45:00,0.0,0.004,16.5,10.82
2020-01-07 22:00:00,0.0,0.004,16.31,10.86
2020-01-07 22:15:00,0.0,0.004,16.16,10.9
2020-01-07 22:30:00,0.0,0.004,16.01,10.94
2020-01-07 22:45:00,0.0,0.004,15.85,10.98
2020-01-07 23:00:00,0.0,0.004,15.7,11.02
2020-01-07 23:15:00,0.0,0.004,15.6,11.06
2020-01-07 23:30:00,0.0,0.0,15.49,11.1
2020-01-07 23:45:00,0.0,0.0,15.39,11.14
2020-01-08 00:00:00,0.0,0.0,19.52,6.0
2020-01-08 00:15:00,0.0,0.0,19.42,6.01
2020-01-08 00:30:00,0.0,0.0,19.33,6.01
2020-01-08 00:45:00,0.0,0.0,19.23,6.01
2020-01-08 01:00:00,0.0,0.0,19.13,6.01
2020-01-08 01:15:00,0.0,0.0,19.04,6.02
2020-01-08 01:30:00,0.0,0.0,18.95,6.02
2020-01-08 01:45:00,0.0,0.0,18.85,6.03
2020-01-08 02:00:00,0.0,0.0,18.76,6.03
2020-01-08 02:15:00,0.0,0.0,18.67,6.04
2020-01-08 02:30:00,0.0,0.0,18.58,6.04
2020-01-08 02:45:00,0.0,0.0,18.48,6.05
2020-01-08 03:00:00,0.0,0.0,18.39,6.06
2020-01-08 03:15:00,0.0,0.0,18.32,6.06
2020-01-08 03:30:00,0.0,0.0,18.25,6.07
2020-01-08 03:45:00,0.0,0.0,18.17,6.08
2020-01-08 04:00:00,0.002,0.0,18.1,6.09
2020-01-08 04:15:00,0.001,0.0,18.05,6.09
2020-01-08 04:30:00,0.002,0.0,18.0,6.1
2020-01-08 04:45:00,0.00133,0.0,17.94,6.11
2020-01-08 05:00:00,0.00333,0.0,17.89,6.12
2020-01-08 05:15:00,0.002,0.0,17.94,6.13
2020-01-08 05:30:00,0.0038,0.0,17.99,6.14
2020-01-08 05:45:00,0.01213,0.0,18.03,6.16
2020-01-08 06:00:00,0.0152,0.004,18.08,6.17
2020-01-08 06:15:00,0.00753,0.012,18.38,6.18
2020-01-08 06:30:00,0.013470000000000001,0.012,18.69,6.19
2020-01-08 06:45:00,0.028329999999999998,0.008,18.99,6.2
2020-01-08 07:00:00,0.015529999999999999,0.008,19.29,6.22
2020-01-08 07:15:00,0.01307,0.008,19.69,6.23
2020-01-08 07:30:00,0.020730000000000002,0.008,20.1,6.24
2020-01-08 07:45:00,0.01853,0.008,20.5,6.26
2020-01-08 08:00:00,0.0078,0.008,20.9,6.27
2020-01-08 08:15:00,0.01713,0.008,21.38,6.29
2020-01-08 08:30:00,0.005,0.012,21.86,6.3
2020-01-08 08:45:00,0.0056,0.012,22.33,6.32
2020-01-08 09:00:00,0.008199999999999999,0.008,22.81,6.34
2020-01-08 09:15:00,0.01233,0.008,23.13,6.35
2020-01-08 09:30:00,0.00907,0.008,23.45,6.37
2020-01-08 09:45:00,0.015269999999999999,0.008,23.77,6.39
2020-01-08 10:00:00,0.00467,0.008,24.09,6.41
2020-01-08 10:15:00,0.0026,0.012,24.28,6.42
2020-01-08 10:30:00,0.0058,0.008,24.46,6.44
2020-01-08 10:45:00,0.00393,0.008,24.65,6.46
2020-01-08 11:00:00,0.0,0.004,24.83,6.48
2020-01-08 11:15:00,0.00087,0.012,25.05,6.5
2020-01-08 11:30:00,0.00213,0.016,25.27,6.52
2020-01-08 11:45:00,0.00013000000000000002,0.02,25.49,6.54
2020-01-08 12:00:00,0.00213,0.008,25.71,6.56
2020-01-08 12:15:00,0.00013000000000000002,0.008,26.05,6.58
2020-01-08 12:30:00,0.0015300000000000001,0.004,26.4,6.61
2020-01-08 12:45:00,0.00127,0.004,26.74,6.63
2020-01-08 13:00:00,0.00047,0.004,27.08,6.65
2020-01-08 13:15:00,0.00033,0.004,27.34,6.67
2020-01-08 13:30:00,0.0014,0.004,27.6,6.69
2020-01-08 13:45:00,0.00367,0.0,27.86,6.72
2020-01-08 14:00:00,0.001,0.004,28.12,6.74
2020-01-08 14:15:00,0.001,0.0,28.19,6.77
2020-01-08 14:30:00,0.004070000000000001,0.008,28.26,6.79
2020-01-08 14:45:00,0.00233,0.004,28.32,6.81
2020-01-08 15:00:00,0.00433,0.004,28.39,6.84
2020-01-08 15:15:00,0.0024,0.012,27.84,6.87
2020-01-08 15:30:00,0.00533,0.004,27.28,6.89
2020-01-08 15:45:00,0.0,0.012,26.73,6.92
2020-01-08 16:00:00,0.00633,0.004,26.17,6.94
2020-01-08 16:15:00,0.00467,0.0,25.9,6.97
2020-01-08 16:30:00,0.002,0.004,25.63,7.0
2020-01-08 16:45:00,0.00313,0.004,25.35,7.02
2020-01-08 17:00:00,0.00867,0.004,25.08,7.05
2020-01-08 17:15:00,0.00233,0.0,24.81,7.08
2020-01-08 17:30:00,0.00467,0.004,24.54,7.11
2020-01-08 17:45:00,0.00313,0.0,24.27,7.14
2020-01-08 18:00:00,0.017329999999999998,0.0,24.0,7.17
2020-01-08 18:15:00,0.021,0.004,23.68,7.19
2020-01-08 18:30:00,0.012,0.004,23.37,7.22
2020-01-08 18:45:00,0.00733,0.004,23.05,7.25
2020-01-08 19:00:00,0.005,0.004,22.73,7.28
2020-01-08 19:15:00,0.00867,0.004,22.52,7.31
2020-01-08 19:30:00,0.00893,0.012,22.3,7.34
2020-01-08 19:45:00,0.00653,0.012,22.09,7.38
2020-01-08 20:00:00,0.002,0.008,21.87,7.41
2020-01-08 20:15:00,0.00333,0.012,21.58,7.44
2020-01-08 20:30:00,0.004,0.012,21.3,7.47
2020-01-08 20:45:00,0.0,0.004,21.01,7.5
2020-01-08 21:00:00,0.00013000000000000002,0.008,20.72,7.53
2020-01-08 21:15:00,0.00433,0.004,20.52,7.57
2020-01-08 21:30:00,0.002,0.004,20.32,7.6
2020-01-08 21:45:00,0.00347,0.004,20.12,7.63
2020-01-08 22:00:00,0.004,0.004,19.92,7.67
2020-01-08 22:15:00,0.0,0.0,19.8,7.7
2020-01-08 22:30:00,0.0,0.0,19.67,7.73
2020-01-08 22:45:00,0.0,0.0,19.55,7.77
2020-01-08 23:00:00,0.0,0.0,19.42,7.8
2020-01-08 23:15:00,0.0,0.0,19.26,7.84
2020-01-08 23:30:00,0.0,0.0,19.09,7.87
2020-01-08 23:45:00,0.0,0.0,18.93,7.9
2020-01-09 00:00:00,0.0016699999999999998,0.0,11.86,7.2
2020-01-09 00:15:00,0.0,0.0,11.7,7.18
2020-01-09 00:30:00,0.00033,0.0,11.55,7.15
2020-01-09 00:45:00,0.0,0.0,11.39,7.12
2020-01-09 01:00:00,0.0,0.0,11.23,7.09
2020-01-09 01:15:00,0.0,0.0,11.11,7.06
2020-01-09 01:30:00,0.0,0.0,10.98,7.03
2020-01-09 01:45:00,0.0,0.0,10.86,7.01
2020-01-09 02:00:00,0.0,0.0,10.73,6.98
2020-01-09 02:15:00,0.0,0.0,10.63,6.95
2020-01-09 02:30:00,0.0,0.0,10.53,6.93
2020-01-09 02:45:00,0.0,0.0,10.42,6.9
2020-01-09 03:00:00,0.0,0.0,10.32,6.87
2020-01-09 03:15:00,0.0,0.0,10.28,6.85
2020-01-09 03:30:00,0.0,0.0,10.25,6.82
2020-01-09 03:45:00,0.001,0.0,10.21,6.8
2020-01-09 04:00:00,0.00133,0.0,10.17,6.77
2020-01-09 04:15:00,0.00113,0.0,10.13,6.75
2020-01-09 04:30:00,0.0,0.0,10.09,6.73
2020-01-09 04:45:00,0.0,0.0,10.05,6.7
2020-01-09 05:00:00,0.00027,0.0,10.01,6.68
2020-01-09 05:15:00,0.00567,0.0,9.98,6.66
2020-01-09 05:30:00,0.00133,0.0,9.96,6.63
2020-01-09 05:45:00,0.00567,0.0,9.93,6.61
2020-01-09 06:00:00,0.006,0.004,9.9,6.59
2020-01-09 06:15:00,0.0048,0.008,10.15,6.57
2020-01-09 06:30:00,0.01227,0.012,10.39,6.55
2020-01-09 06:45:00,0.0246,0.008,10.64,6.53
2020-01-09 07:00:00,0.026199999999999998,0.004,10.88,6.51
2020-01-09 07:15:00,0.02947,0.008,11.64,6.49
2020-01-09 07:30:00,0.01967,0.004,12.41,6.47
2020-01-09 07:45:00,0.0152,0.008,13.17,6.45
2020-01-09 08:00:00,0.0054,0.012,13.93,6.43
2020-01-09 08:15:00,0.01613,0.008,14.23,6.41
2020-01-09 08:30:00,0.013130000000000001,0.008,14.54,6.39
2020-01-09 08:45:00,0.00413,0.008,14.84,6.38
2020-01-09 09:00:00,0.0046,0.008,15.14,6.36
2020-01-09 09:15:00,0.0064,0.004,15.44,6.34
2020-01-09 09:30:00,0.0015300000000000001,0.0,15.73,6.33
2020-01-09 09:45:00,0.0002,0.004,16.03,6.31
2020-01-09 10:00:00,0.00067,0.0,16.32,6.29
2020-01-09 10:15:00,0.003,0.004,16.5,6.28
2020-01-09 10:30:00,0.0016699999999999998,0.0,16.69,6.26
2020-01-09 10:45:00,0.00267,0.0,16.87,6.25
2020-01-09 11:00:00,0.0016699999999999998,0.0,17.05,6.24
2020-01-09 11:15:00,0.0016699999999999998,0.0,17.22,6.22
2020-01-09 11:30:00,0.0,0.004,17.38,6.21
2020-01-09 11:45:00,0.00113,0.008,17.55,6.2
2020-01-09 12:00:00,0.004,0.004,17.71,6.18
2020-01-09 12:15:00,0.0016,0.004,17.96,6.17
2020-01-09 12:30:00,0.00113,0.008,18.21,6.16
2020-01-09 12:45:00,0.0,0.008,18.45,6.15
2020-01-09 13:00:00,0.0028,0.008,18.7,6.14
2020-01-09 13:15:00,0.001,0.008,18.77,6.13
2020-01-09 13:30:00,0.00267,0.0,18.84,6.12
2020-01-09 13:45:00,0.0,0.008,18.9,6.11
2020-01-09 14:00:00,0.0,0.0,18.97,6.1
2020-01-09 14:15:00,0.00113,0.0,19.03,6.09
2020-01-09 14:30:00,0.00013000000000000002,0.008,19.1,6.08
2020-01-09 14:45:00,0.00033,0.004,19.16,6.07
2020-01-09 15:00:00,0.001,0.004,19.22,6.07
2020-01-09 15:15:00,0.0,0.008,19.23,6.06
2020-01-09 15:30:00,7.000000000000001e-05,0.0,19.23,6.05
2020-01-09 15:45:00,0.00067,0.0,19.24,6.04
2020-01-09 16:00:00,0.001,0.0,19.24,6.04
2020-01-09 16:15:00,0.0,0.0,19.15,6.03
2020-01-09 16:30:00,0.0025299999999999997,0.004,19.05,6.03
2020-01-09 16:45:00,0.0024700000000000004,0.008,18.96,6.02
2020-01-09 17:00:00,0.0,0.0,18.86,6.02
2020-01-09 17:15:00,0.001,0.004,18.67,6.02
2020-01-09 17:30:00,0.003,0.004,18.49,6.01
2020-01-09 17:45:00,0.00133,0.004,18.3,6.01
2020-01-09 18:00:00,7.000000000000001e-05,0.012,18.11,6.01
2020-01-09 18:15:00,7.000000000000001e-05,0.004,17.74,6.0
2020-01-09 18:30:00,0.00967,0.012,17.37,6.0
2020-01-09 18:45:00,0.012,0.004,17.0,6.0
2020-01-09 19:00:00,0.01207,0.016,16.63,6.0
2020-01-09 19:15:00,0.00067,0.012,16.33,6.0
2020-01-09 19:30:00,0.00147,0.016,16.03,6.0
2020-01-09 19:45:00,0.0035299999999999997,0.016,15.73,6.0
2020-01-09 20:00:00,0.00033,0.012,15.43,6.0
2020-01-09 20:15:00,0.0,0.016,15.22,6.0
2020-01-09 20:30:00,0.001,0.008,15.02,6.0
2020-01-09 20:45:00,0.0,0.004,14.81,6.01
2020-01-09 21:00:00,0.00647,0.004,14.6,6.01
2020-01-09 21:15:00,0.00833,0.004,14.43,6.01
2020-01-09 21:30:00,0.00967,0.008,14.25,6.01
2020-01-09 21:45:00,0.007,0.004,14.08,6.02
2020-01-09 22:00:00,0.00733,0.004,13.9,6.02
2020-01-09 22:15:00,0.0,0.0,13.76,6.03
2020-01-09 22:30:00,0.00033,0.0,13.62,6.03
2020-01-09 22:45:00,0.0,0.0,13.47,6.04
2020-01-09 23:00:00,0.0,0.0,13.33,6.04
2020-01-09 23:15:00,0.0,0.0,13.16,6.05
2020-01-09 23:30:00,0.0,0.0,12.98,6.06
2020-01-09 23:45:00,0.0,0.0,12.81,6.06
2020-01-10 00:00:00,0.0,0.0,15.34,13.48
2020-01-10 00:15:00,0.0,0.0,15.26,13.46
2020-01-10 00:30:00,0.0,0.0,15.17,13.43
2020-01-10 00:45:00,0.0,0.0,15.09,13.41
2020-01-10 01:00:00,0.0,0.0,15.0,13.39
2020-01-10 01:15:00,0.0,0.0,14.94,13.37
2020-01-10 01:30:00,0.0,0.0,14.88,13.35
2020-01-10 01:45:00,0.00033,0.0,14.82,13.32
2020-01-10 02:00:00,0.0,0.0,14.76,13.3
2020-01-10 02:15:00,0.0,0.0,14.69,13.28
2020-01-10 02:30:00,0.0,0.0,14.61,13.25
2020-01-10 02:45:00,0.0,0.0,14.54,13.23
2020-01-10 03:00:00,0.0,0.0,14.46,13.21
2020-01-10 03:15:00,0.0,0.0,14.42,13.18
2020-01-10 03:30:00,0.001,0.0,14.38,13.16
2020-01-10 03:45:00,0.0,0.0,14.34,13.13
2020-01-10 04:00:00,0.00133,0.0,14.3,13.11
2020-01-10 04:15:00,0.0,0.0,14.27,13.08
2020-01-10 04:30:00,0.0,0.0,14.24,13.05
2020-01-10 04:45:00,0.001,0.0,14.21,13.03
2020-01-10 05:00:00,0.0,0.004,14.18,13.0
2020-01-10 05:15:00,0.00547,0.0,14.09,12.97
2020-01-10 05:30:00,0.01,0.0,13.99,12.94
2020-01-10 05:45:00,0.01,0.0,13.9,12.92
2020-01-10 06:00:00,0.00147,0.008,13.8,12.89
2020-01-10 06:15:00,0.0088,0.012,13.81,12.86
2020-01-10 06:30:00,0.02467,0.008,13.82,12.83
2020-01-10 06:45:00,0.0218,0.016,13.83,12.8
2020-01-10 07:00:00,0.008400000000000001,0.016,13.84,12.77
2020-01-10 07:15:00,0.01893,0.012,13.61,12.74
2020-01-10 07:30:00,0.013869999999999999,0.012,13.37,12.71
2020-01-10 07:45:00,0.02513,0.008,13.14,12.68
2020-01-10 08:00:00,0.01587,0.008,12.9,12.65
2020-01-10 08:15:00,0.005730000000000001,0.004,13.11,12.62
2020-01-10 08:30:00,0.00347,0.0,13.32,12.59
2020-01-10 08:45:00,0.00787,0.0,13.53,12.56
2020-01-10 09:00:00,0.0034,0.0,13.74,12.53
2020-01-10 09:15:00,0.00067,0.004,14.05,12.49
2020-01-10 09:30:00,0.00433,0.0,14.36,12.46
2020-01-10 09:45:00,0.00267,0.0,14.66,12.43
2020-01-10 10:00:00,0.00067,0.0,14.97,12.4
2020-01-10 10:15:00,0.003,0.004,15.28,12.36
2020-01-10 10:30:00,0.0035299999999999997,0.0,15.6,12.33
2020-01-10 10:45:00,0.0004,0.0,15.91,12.3
2020-01-10 11:00:00,7.000000000000001e-05,0.004,16.22,12.26
2020-01-10 11:15:00,0.00067,0.004,16.45,12.23
2020-01-10 11:30:00,0.00107,0.008,16.67,12.19
2020-01-10 11:45:00,7.000000000000001e-05,0.008,16.9,12.16
2020-01-10 12:00:00,0.00133,0.0,17.12,12.12
2020-01-10 12:15:00,0.00433,0.004,17.34,12.09
2020-01-10 12:30:00,0.00453,0.004,17.56,12.05
2020-01-10 12:45:00,0.00747,0.0,17.78,12.02
2020-01-10 13:00:00,0.0042699999999999995,0.0,18.0,11.98
2020-01-10 13:15:00,0.00567,0.004,18.07,11.95
2020-01-10 13:30:00,7.000000000000001e-05,0.004,18.14,11.91
2020-01-10 13:45:00,0.00507,0.004,18.2,11.88
2020-01-10 14:00:00,0.006,0.0,18.27,11.84
2020-01-10 14:15:00,0.00067,0.008,18.26,11.8
2020-01-10 14:30:00,0.00207,0.008,18.25,11.77
2020-01-10 14:45:00,0.006,0.008,18.24,11.73
2020-01-10 15:00:00,0.001,0.008,18.23,11.69
