time,time,G
2024-01-20 09:00:00,2024-01-20 09:00:00,490.0
2024-01-20 10:00:00,2024-01-20 10:00:00,692.47
2024-01-20 11:00:00,2024-01-20 11:00:00,812.95
2024-01-20 12:00:00,2024-01-20 12:00:00,791.0
2024-01-20 13:00:00,2024-01-20 13:00:00,699.2
2024-01-20 14:00:00,2024-01-20 14:00:00,551.92
2024-01-20 15:00:00,2024-01-20 15:00:00,420.15
2024-01-20 16:00:00,2024-01-20 16:00:00,233.02
2024-01-20 17:00:00,2024-01-20 17:00:00,63.1
2024-01-20 18:00:00,2024-01-20 18:00:00,0.0
2024-01-20 19:00:00,2024-01-20 19:00:00,0.0
2024-01-20 20:00:00,2024-01-20 20:00:00,0.0
2024-01-20 21:00:00,2024-01-20 21:00:00,0.0
2024-01-20 22:00:00,2024-01-20 22:00:00,0.0
2024-01-20 23:00:00,2024-01-20 23:00:00,0.0
2024-01-21 00:00:00,2024-01-21 00:00:00,0.0
2024-01-21 01:00:00,2024-01-21 01:00:00,0.0
2024-01-21 02:00:00,2024-01-21 02:00:00,0.0
2024-01-21 03:00:00,2024-01-21 03:00:00,0.0
2024-01-21 04:00:00,2024-01-21 04:00:00,0.0
2024-01-21 05:00:00,2024-01-21 05:00:00,0.0
2024-01-21 06:00:00,2024-01-21 06:00:00,15.8
2024-01-21 07:00:00,2024-01-21 07:00:00,155.27
2024-01-21 08:00:00,2024-01-21 08:00:00,336.33
2024-01-21 09:00:00,2024-01-21 09:00:00,479.38
2024-01-21 10:00:00,2024-01-21 10:00:00,640.6
2024-01-21 11:00:00,2024-01-21 11:00:00,732.4
2024-01-21 12:00:00,2024-01-21 12:00:00,764.75
2024-01-21 13:00:00,2024-01-21 13:00:00,654.6
2024-01-21 14:00:00,2024-01-21 14:00:00,563.78
2024-01-21 15:00:00,2024-01-21 15:00:00,385.65
2024-01-21 16:00:00,2024-01-21 16:00:00,205.62
2024-01-21 17:00:00,2024-01-21 17:00:00,55.7
2024-01-21 18:00:00,2024-01-21 18:00:00,0.0
2024-01-21 19:00:00,2024-01-21 19:00:00,0.0
2024-01-21 20:00:00,2024-01-21 20:00:00,0.0
2024-01-21 21:00:00,2024-01-21 21:00:00,0.0
2024-01-21 22:00:00,2024-01-21 22:00:00,0.0
2024-01-21 23:00:00,2024-01-21 23:00:00,0.0
2024-01-22 00:00:00,2024-01-22 00:00:00,0.0
2024-01-22 01:00:00,2024-01-22 01:00:00,0.0
2024-01-22 02:00:00,2024-01-22 02:00:00,0.0
2024-01-22 03:00:00,2024-01-22 03:00:00,0.0
2024-01-22 04:00:00,2024-01-22 04:00:00,0.0
2024-01-22 05:00:00,2024-01-22 05:00:00,0.0
2024-01-22 06:00:00,2024-01-22 06:00:00,17.17
2024-01-22 07:00:00,2024-01-22 07:00:00,172.02
2024-01-22 08:00:00,2024-01-22 08:00:00,378.02
2024-01-22 09:00:00,2024-01-22 09:00:00,573.5
2024-01-22 10:00:00,2024-01-22 10:00:00,745.17
2024-01-22 11:00:00,2024-01-22 11:00:00,823.28
2024-01-22 12:00:00,2024-01-22 12:00:00,883.38
2024-01-22 13:00:00,2024-01-22 13:00:00,856.42
2024-01-22 14:00:00,2024-01-22 14:00:00,699.65
2024-01-22 15:00:00,2024-01-22 15:00:00,477.1
2024-01-22 16:00:00,2024-01-22 16:00:00,270.1
2024-01-22 17:00:00,2024-01-22 17:00:00,76.93
2024-01-22 18:00:00,2024-01-22 18:00:00,0.0
2024-01-22 19:00:00,2024-01-22 19:00:00,0.0
2024-01-22 20:00:00,2024-01-22 20:00:00,0.0
2024-01-22 21:00:00,2024-01-22 21:00:00,0.0
2024-01-22 22:00:00,2024-01-22 22:00:00,0.0
2024-01-22 23:00:00,2024-01-22 23:00:00,0.0
2024-01-23 00:00:00,2024-01-23 00:00:00,0.0
2024-01-23 01:00:00,2024-01-23 01:00:00,0.0
2024-01-23 02:00:00,2024-01-23 02:00:00,0.0
2024-01-23 03:00:00,2024-01-23 03:00:00,0.0
2024-01-23 04:00:00,2024-01-23 04:00:00,0.0
2024-01-23 05:00:00,2024-01-23 05:00:00,0.0
2024-01-23 06:00:00,2024-01-23 06:00:00,18.62
2024-01-23 07:00:00,2024-01-23 07:00:00,194.4
2024-01-23 08:00:00,2024-01-23 08:00:00,417.7
2024-01-23 09:00:00,2024-01-23 09:00:00,620.42
2024-01-23 10:00:00,2024-01-23 10:00:00,797.33
2024-01-23 11:00:00,2024-01-23 11:00:00,916.03
2024-01-23 12:00:00,2024-01-23 12:00:00,960.12
2024-01-23 13:00:00,2024-01-23 13:00:00,900.12
2024-01-23 14:00:00,2024-01-23 14:00:00,756.7
2024-01-23 15:00:00,2024-01-23 15:00:00,548.92
2024-01-23 16:00:00,2024-01-23 16:00:00,315.95
2024-01-23 17:00:00,2024-01-23 17:00:00,87.12
2024-01-23 18:00:00,2024-01-23 18:00:00,0.0
2024-01-23 19:00:00,2024-01-23 19:00:00,0.0
2024-01-23 20:00:00,2024-01-23 20:00:00,0.0
2024-01-23 21:00:00,2024-01-23 21:00:00,0.0
2024-01-23 22:00:00,2024-01-23 22:00:00,0.0
2024-01-23 23:00:00,2024-01-23 23:00:00,0.0
2024-01-24 00:00:00,2024-01-24 00:00:00,0.0
2024-01-24 01:00:00,2024-01-24 01:00:00,0.0
2024-01-24 02:00:00,2024-01-24 02:00:00,0.0
2024-01-24 03:00:00,2024-01-24 03:00:00,0.0
2024-01-24 04:00:00,2024-01-24 04:00:00,0.0
2024-01-24 05:00:00,2024-01-24 05:00:00,0.0
2024-01-24 06:00:00,2024-01-24 06:00:00,19.23
2024-01-24 07:00:00,2024-01-24 07:00:00,208.12
2024-01-24 08:00:00,2024-01-24 08:00:00,451.73
2024-01-24 09:00:00,2024-01-24 09:00:00,687.95
2024-01-24 10:00:00,2024-01-24 10:00:00,862.92
2024-01-24 11:00:00,2024-01-24 11:00:00,940.62
2024-01-24 12:00:00,2024-01-24 12:00:00,924.62
2024-01-24 13:00:00,2024-01-24 13:00:00,860.25
2024-01-24 14:00:00,2024-01-24 14:00:00,702.83
2024-01-24 15:00:00,2024-01-24 15:00:00,494.02
2024-01-24 16:00:00,2024-01-24 16:00:00,275.25
2024-01-24 17:00:00,2024-01-24 17:00:00,75.47
2024-01-24 18:00:00,2024-01-24 18:00:00,0.0
2024-01-24 19:00:00,2024-01-24 19:00:00,0.0
2024-01-24 20:00:00,2024-01-24 20:00:00,0.0
2024-01-24 21:00:00,2024-01-24 21:00:00,0.0
2024-01-24 22:00:00,2024-01-24 22:00:00,0.0
2024-01-24 23:00:00,2024-01-24 23:00:00,0.0
2024-01-25 00:00:00,2024-01-25 00:00:00,0.0
2024-01-25 01:00:00,2024-01-25 01:00:00,0.0
2024-01-25 02:00:00,2024-01-25 02:00:00,0.0
2024-01-25 03:00:00,2024-01-25 03:00:00,0.0
2024-01-25 04:00:00,2024-01-25 04:00:00,0.0
2024-01-25 05:00:00,2024-01-25 05:00:00,0.0
2024-01-25 06:00:00,2024-01-25 06:00:00,16.7
2024-01-25 07:00:00,2024-01-25 07:00:00,183.52
2024-01-25 08:00:00,2024-01-25 08:00:00,408.42
2024-01-25 09:00:00,2024-01-25 09:00:00,652.15
2024-01-25 10:00:00,2024-01-25 10:00:00,826.0
2024-01-25 11:00:00,2024-01-25 11:00:00,923.15
2024-01-25 12:00:00,2024-01-25 12:00:00,926.45
2024-01-25 13:00:00,2024-01-25 13:00:00,773.42
2024-01-25 14:00:00,2024-01-25 14:00:00,662.15
2024-01-25 15:00:00,2024-01-25 15:00:00,471.58
2024-01-25 16:00:00,2024-01-25 16:00:00,263.5
2024-01-25 17:00:00,2024-01-25 17:00:00,72.22
2024-01-25 18:00:00,2024-01-25 18:00:00,0.0
2024-01-25 19:00:00,2024-01-25 19:00:00,0.0
2024-01-25 20:00:00,2024-01-25 20:00:00,0.0
2024-01-25 21:00:00,2024-01-25 21:00:00,0.0
2024-01-25 22:00:00,2024-01-25 22:00:00,0.0
2024-01-25 23:00:00,2024-01-25 23:00:00,0.0
2024-01-26 00:00:00,2024-01-26 00:00:00,0.0
2024-01-26 01:00:00,2024-01-26 01:00:00,0.0
2024-01-26 02:00:00,2024-01-26 02:00:00,0.0
2024-01-26 03:00:00,2024-01-26 03:00:00,0.0
2024-01-26 04:00:00,2024-01-26 04:00:00,0.0
2024-01-26 05:00:00,2024-01-26 05:00:00,0.0
2024-01-26 06:00:00,2024-01-26 06:00:00,14.25
2024-01-26 07:00:00,2024-01-26 07:00:00,136.88
2024-01-26 08:00:00,2024-01-26 08:00:00,295.98
2024-01-26 09:00:00,2024-01-26 09:00:00,453.17
2024-01-26 10:00:00,2024-01-26 10:00:00,624.58
2024-01-26 11:00:00,2024-01-26 11:00:00,744.7
2024-01-26 12:00:00,2024-01-26 12:00:00,776.7
2024-01-26 13:00:00,2024-01-26 13:00:00,645.6
2024-01-26 14:00:00,2024-01-26 14:00:00,568.17
2024-01-26 15:00:00,2024-01-26 15:00:00,439.88
2024-01-26 16:00:00,2024-01-26 16:00:00,244.32
2024-01-26 17:00:00,2024-01-26 17:00:00,68.18
2024-01-26 18:00:00,2024-01-26 18:00:00,0.0
2024-01-26 19:00:00,2024-01-26 19:00:00,0.0
2024-01-26 20:00:00,2024-01-26 20:00:00,0.0
2024-01-26 21:00:00,2024-01-26 21:00:00,0.0
2024-01-26 22:00:00,2024-01-26 22:00:00,0.0
2024-01-26 23:00:00,2024-01-26 23:00:00,0.0
2024-01-27 00:00:00,2024-01-27 00:00:00,0.0
2024-01-27 01:00:00,2024-01-27 01:00:00,0.0
2024-01-27 02:00:00,2024-01-27 02:00:00,0.0
2024-01-27 03:00:00,2024-01-27 03:00:00,0.0
2024-01-27 04:00:00,2024-01-27 04:00:00,0.0
2024-01-27 05:00:00,2024-01-27 05:00:00,0.0
2024-01-27 06:00:00,2024-01-27 06:00:00,15.18
2024-01-27 07:00:00,2024-01-27 07:00:00,147.05
2024-01-27 08:00:00,2024-01-27 08:00:00,323.42
2024-01-27 09:00:00,2024-01-27 09:00:00,518.72
2024-01-27 10:00:00,2024-01-27 10:00:00,708.9
2024-01-27 11:00:00,2024-01-27 11:00:00,788.8
2024-01-27 12:00:00,2024-01-27 12:00:00,777.2
2024-01-27 13:00:00,2024-01-27 13:00:00,721.05
2024-01-27 14:00:00,2024-01-27 14:00:00,586.83
2024-01-27 15:00:00,2024-01-27 15:00:00,383.08
2024-01-27 16:00:00,2024-01-27 16:00:00,204.68
2024-01-27 17:00:00,2024-01-27 17:00:00,56.05
2024-01-27 18:00:00,2024-01-27 18:00:00,0.0
2024-01-27 19:00:00,2024-01-27 19:00:00,0.0
2024-01-27 20:00:00,2024-01-27 20:00:00,0.0
2024-01-27 21:00:00,2024-01-27 21:00:00,0.0
2024-01-27 22:00:00,2024-01-27 22:00:00,0.0
2024-01-27 23:00:00,2024-01-27 23:00:00,0.0
2024-01-28 00:00:00,2024-01-28 00:00:00,0.0
2024-01-28 01:00:00,2024-01-28 01:00:00,0.0
2024-01-28 02:00:00,2024-01-28 02:00:00,0.0
2024-01-28 03:00:00,2024-01-28 03:00:00,0.0
2024-01-28 04:00:00,2024-01-28 04:00:00,0.0
2024-01-28 05:00:00,2024-01-28 05:00:00,0.0
2024-01-28 06:00:00,2024-01-28 06:00:00,15.12
2024-01-28 07:00:00,2024-01-28 07:00:00,155.6
2024-01-28 08:00:00,2024-01-28 08:00:00,332.15
2024-01-28 09:00:00,2024-01-28 09:00:00,523.53
2024-01-28 10:00:00,2024-01-28 10:00:00,763.45
2024-01-28 11:00:00,2024-01-28 11:00:00,879.3
2024-01-28 12:00:00,2024-01-28 12:00:00,845.47
2024-01-28 13:00:00,2024-01-28 13:00:00,822.88
2024-01-28 14:00:00,2024-01-28 14:00:00,661.5
2024-01-28 15:00:00,2024-01-28 15:00:00,431.23
2024-01-28 16:00:00,2024-01-28 16:00:00,235.55
2024-01-28 17:00:00,2024-01-28 17:00:00,64.57
2024-01-28 18:00:00,2024-01-28 18:00:00,0.0
2024-01-28 19:00:00,2024-01-28 19:00:00,0.0
2024-01-28 20:00:00,2024-01-28 20:00:00,0.0
2024-01-28 21:00:00,2024-01-28 21:00:00,0.0
2024-01-28 22:00:00,2024-01-28 22:00:00,0.0
2024-01-28 23:00:00,2024-01-28 23:00:00,0.0
2024-01-29 00:00:00,2024-01-29 00:00:00,0.0
2024-01-29 01:00:00,2024-01-29 01:00:00,0.0
2024-01-29 02:00:00,2024-01-29 02:00:00,0.0
2024-01-29 03:00:00,2024-01-29 03:00:00,0.0
2024-01-29 04:00:00,2024-01-29 04:00:00,0.0
2024-01-29 05:00:00,2024-01-29 05:00:00,0.0
2024-01-29 06:00:00,2024-01-29 06:00:00,13.1
2024-01-29 07:00:00,2024-01-29 07:00:00,140.5
2024-01-29 08:00:00,2024-01-29 08:00:00,306.4
2024-01-29 09:00:00,2024-01-29 09:00:00,492.9
2024-01-29 10:00:00,2024-01-29 10:00:00,656.2
2024-01-29 11:00:00,2024-01-29 11:00:00,763.83
2024-01-29 12:00:00,2024-01-29 12:00:00,807.78
2024-01-29 13:00:00,2024-01-29 13:00:00,798.7
2024-01-29 14:00:00,2024-01-29 14:00:00,546.35
2024-01-29 15:00:00,2024-01-29 15:00:00,422.15
2024-01-29 16:00:00,2024-01-29 16:00:00,232.93
2024-01-29 17:00:00,2024-01-29 17:00:00,62.55
2024-01-29 18:00:00,2024-01-29 18:00:00,0.0
2024-01-29 19:00:00,2024-01-29 19:00:00,0.0
2024-01-29 20:00:00,2024-01-29 20:00:00,0.0
2024-01-29 21:00:00,2024-01-29 21:00:00,0.0
2024-01-29 22:00:00,2024-01-29 22:00:00,0.0
2024-01-29 23:00:00,2024-01-29 23:00:00,0.0
2024-01-30 00:00:00,2024-01-30 00:00:00,0.0
2024-01-30 01:00:00,2024-01-30 01:00:00,0.0
2024-01-30 02:00:00,2024-01-30 02:00:00,0.0
2024-01-30 03:00:00,2024-01-30 03:00:00,0.0
2024-01-30 04:00:00,2024-01-30 04:00:00,0.0
2024-01-30 05:00:00,2024-01-30 05:00:00,0.0
2024-01-30 06:00:00,2024-01-30 06:00:00,9.88
2024-01-30 07:00:00,2024-01-30 07:00:00,84.32
2024-01-30 08:00:00,2024-01-30 08:00:00,183.35
2024-01-30 09:00:00,2024-01-30 09:00:00,326.73
2024-01-30 10:00:00,2024-01-30 10:00:00,533.33
2024-01-30 11:00:00,2024-01-30 11:00:00,638.95
2024-01-30 12:00:00,2024-01-30 12:00:00,692.47
2024-01-30 13:00:00,2024-01-30 13:00:00,655.1
2024-01-30 14:00:00,2024-01-30 14:00:00,577.45
2024-01-30 15:00:00,2024-01-30 15:00:00,429.88
2024-01-30 16:00:00,2024-01-30 16:00:00,235.1
2024-01-30 17:00:00,2024-01-30 17:00:00,66.1
2024-01-30 18:00:00,2024-01-30 18:00:00,0.0
2024-01-30 19:00:00,2024-01-30 19:00:00,0.0
2024-01-30 20:00:00,2024-01-30 20:00:00,0.0
2024-01-30 21:00:00,2024-01-30 21:00:00,0.0
2024-01-30 22:00:00,2024-01-30 22:00:00,0.0
2024-01-30 23:00:00,2024-01-30 23:00:00,0.0
2024-01-31 00:00:00,2024-01-31 00:00:00,0.0
2024-01-31 01:00:00,2024-01-31 01:00:00,0.0
2024-01-31 02:00:00,2024-01-31 02:00:00,0.0
2024-01-31 03:00:00,2024-01-31 03:00:00,0.0
2024-01-31 04:00:00,2024-01-31 04:00:00,0.0
2024-01-31 05:00:00,2024-01-31 05:00:00,0.0
2024-01-31 06:00:00,2024-01-31 06:00:00,9.9
2024-01-31 07:00:00,2024-01-31 07:00:00,110.88
2024-01-31 08:00:00,2024-01-31 08:00:00,252.45
2024-01-31 09:00:00,2024-01-31 09:00:00,430.4
2024-01-31 10:00:00,2024-01-31 10:00:00,613.3
2024-01-31 11:00:00,2024-01-31 11:00:00,752.05
2024-01-31 12:00:00,2024-01-31 12:00:00,789.6
2024-01-31 13:00:00,2024-01-31 13:00:00,706.5
2024-01-31 14:00:00,2024-01-31 14:00:00,562.45
2024-01-31 15:00:00,2024-01-31 15:00:00,342.55
2024-01-31 16:00:00,2024-01-31 16:00:00,181.0
2024-01-31 17:00:00,2024-01-31 17:00:00,49.8
2024-01-31 18:00:00,2024-01-31 18:00:00,0.0
2024-01-31 19:00:00,2024-01-31 19:00:00,0.0
2024-01-31 20:00:00,2024-01-31 20:00:00,0.0
2024-01-31 21:00:00,2024-01-31 21:00:00,0.0
2024-01-31 22:00:00,2024-01-31 22:00:00,0.0
2024-01-31 23:00:00,2024-01-31 23:00:00,0.0
2024-02-01 00:00:00,2024-02-01 00:00:00,0.0
2024-02-01 01:00:00,2024-02-01 01:00:00,0.0
2024-02-01 02:00:00,2024-02-01 02:00:00,0.0
2024-02-01 03:00:00,2024-02-01 03:00:00,0.0
2024-02-01 04:00:00,2024-02-01 04:00:00,0.0
2024-02-01 05:00:00,2024-02-01 05:00:00,0.0
2024-02-01 06:00:00,2024-02-01 06:00:00,9.02
2024-02-01 07:00:00,2024-02-01 07:00:00,83.6
2024-02-01 08:00:00,2024-02-01 08:00:00,171.38
2024-02-01 09:00:00,2024-02-01 09:00:00,313.95
2024-02-01 10:00:00,2024-02-01 10:00:00,398.17
2024-02-01 11:00:00,2024-02-01 11:00:00,409.8
2024-02-01 12:00:00,2024-02-01 12:00:00,412.67
2024-02-01 13:00:00,2024-02-01 13:00:00,323.15
2024-02-01 14:00:00,2024-02-01 14:00:00,338.02
2024-02-01 15:00:00,2024-02-01 15:00:00,220.88
2024-02-01 16:00:00,2024-02-01 16:00:00,118.7
2024-02-01 17:00:00,2024-02-01 17:00:00,31.95
2024-02-01 18:00:00,2024-02-01 18:00:00,0.0
2024-02-01 19:00:00,2024-02-01 19:00:00,0.0
2024-02-01 20:00:00,2024-02-01 20:00:00,0.0
2024-02-01 21:00:00,2024-02-01 21:00:00,0.0
2024-02-01 22:00:00,2024-02-01 22:00:00,0.0
2024-02-01 23:00:00,2024-02-01 23:00:00,0.0
2024-02-02 00:00:00,2024-02-02 00:00:00,0.0
2024-02-02 01:00:00,2024-02-02 01:00:00,0.0
2024-02-02 02:00:00,2024-02-02 02:00:00,0.0
2024-02-02 03:00:00,2024-02-02 03:00:00,0.0
2024-02-02 04:00:00,2024-02-02 04:00:00,0.0
2024-02-02 05:00:00,2024-02-02 05:00:00,0.0
2024-02-02 06:00:00,2024-02-02 06:00:00,12.6
2024-02-02 07:00:00,2024-02-02 07:00:00,110.15
2024-02-02 08:00:00,2024-02-02 08:00:00,257.0
2024-02-02 09:00:00,2024-02-02 09:00:00,386.55
2024-02-02 10:00:00,2024-02-02 10:00:00,538.0
2024-02-02 11:00:00,2024-02-02 11:00:00,617.88
2024-02-02 12:00:00,2024-02-02 12:00:00,576.05
2024-02-02 13:00:00,2024-02-02 13:00:00,556.95
2024-02-02 14:00:00,2024-02-02 14:00:00,385.38
2024-02-02 15:00:00,2024-02-02 15:00:00,265.52
2024-02-02 16:00:00,2024-02-02 16:00:00,160.52
2024-02-02 17:00:00,2024-02-02 17:00:00,46.9
2024-02-02 18:00:00,2024-02-02 18:00:00,0.0
2024-02-02 19:00:00,2024-02-02 19:00:00,0.0
2024-02-02 20:00:00,2024-02-02 20:00:00,0.0
2024-02-02 21:00:00,2024-02-02 21:00:00,0.0
2024-02-02 22:00:00,2024-02-02 22:00:00,0.0
2024-02-02 23:00:00,2024-02-02 23:00:00,0.0
2024-02-03 00:00:00,2024-02-03 00:00:00,0.0
2024-02-03 01:00:00,2024-02-03 01:00:00,0.0
2024-02-03 02:00:00,2024-02-03 02:00:00,0.0
2024-02-03 03:00:00,2024-02-03 03:00:00,0.0
2024-02-03 04:00:00,2024-02-03 04:00:00,0.0
2024-02-03 05:00:00,2024-02-03 05:00:00,0.0
2024-02-03 06:00:00,2024-02-03 06:00:00,8.85
2024-02-03 07:00:00,2024-02-03 07:00:00,90.5
2024-02-03 08:00:00,2024-02-03 08:00:00,222.38
2024-02-03 09:00:00,2024-02-03 09:00:00,364.0
2024-02-03 10:00:00,2024-02-03 10:00:00,563.15
2024-02-03 11:00:00,2024-02-03 11:00:00,713.92
2024-02-03 12:00:00,2024-02-03 12:00:00,669.0
2024-02-03 13:00:00,2024-02-03 13:00:00,496.15
2024-02-03 14:00:00,2024-02-03 14:00:00,365.73
2024-02-03 15:00:00,2024-02-03 15:00:00,212.43
2024-02-03 16:00:00,2024-02-03 16:00:00,121.3
2024-02-03 17:00:00,2024-02-03 17:00:00,27.2
2024-02-03 18:00:00,2024-02-03 18:00:00,0.0
2024-02-03 19:00:00,2024-02-03 19:00:00,0.0
2024-02-03 20:00:00,2024-02-03 20:00:00,0.0
2024-02-03 21:00:00,2024-02-03 21:00:00,0.0
2024-02-03 22:00:00,2024-02-03 22:00:00,0.0
2024-02-03 23:00:00,2024-02-03 23:00:00,0.0
2024-02-04 00:00:00,2024-02-04 00:00:00,0.0
2024-02-04 01:00:00,2024-02-04 01:00:00,0.0
2024-02-04 02:00:00,2024-02-04 02:00:00,0.0
2024-02-04 03:00:00,2024-02-04 03:00:00,0.0
2024-02-04 04:00:00,2024-02-04 04:00:00,0.0
2024-02-04 05:00:00,2024-02-04 05:00:00,0.0
2024-02-04 06:00:00,2024-02-04 06:00:00,10.38
2024-02-04 07:00:00,2024-02-04 07:00:00,99.9
2024-02-04 08:00:00,2024-02-04 08:00:00,232.15
2024-02-04 09:00:00,2024-02-04 09:00:00,320.58
2024-02-04 10:00:00,2024-02-04 10:00:00,439.33
2024-02-04 11:00:00,2024-02-04 11:00:00,461.25
2024-02-04 12:00:00,2024-02-04 12:00:00,447.73
2024-02-04 13:00:00,2024-02-04 13:00:00,478.5
2024-02-04 14:00:00,2024-02-04 14:00:00,366.65
2024-02-04 15:00:00,2024-02-04 15:00:00,240.45
2024-02-04 16:00:00,2024-02-04 16:00:00,152.23
2024-02-04 17:00:00,2024-02-04 17:00:00,45.22
2024-02-04 18:00:00,2024-02-04 18:00:00,0.0
2024-02-04 19:00:00,2024-02-04 19:00:00,0.0
2024-02-04 20:00:00,2024-02-04 20:00:00,0.0
2024-02-04 21:00:00,2024-02-04 21:00:00,0.0
2024-02-04 22:00:00,2024-02-04 22:00:00,0.0
2024-02-04 23:00:00,2024-02-04 23:00:00,0.0
2024-02-05 00:00:00,2024-02-05 00:00:00,0.0
2024-02-05 01:00:00,2024-02-05 01:00:00,0.0
2024-02-05 02:00:00,2024-02-05 02:00:00,0.0
2024-02-05 03:00:00,2024-02-05 03:00:00,0.0
2024-02-05 04:00:00,2024-02-05 04:00:00,0.0
2024-02-05 05:00:00,2024-02-05 05:00:00,0.0
2024-02-05 06:00:00,2024-02-05 06:00:00,10.0
2024-02-05 07:00:00,2024-02-05 07:00:00,88.85
2024-02-05 08:00:00,2024-02-05 08:00:00,225.62
2024-02-05 09:00:00,2024-02-05 09:00:00,284.35
2024-02-05 10:00:00,2024-02-05 10:00:00,381.08
2024-02-05 11:00:00,2024-02-05 11:00:00,425.48
2024-02-05 12:00:00,2024-02-05 12:00:00,444.95
2024-02-05 13:00:00,2024-02-05 13:00:00,353.3
2024-02-05 14:00:00,2024-02-05 14:00:00,375.62
2024-02-05 15:00:00,2024-02-05 15:00:00,330.9
2024-02-05 16:00:00,2024-02-05 16:00:00,174.18
2024-02-05 17:00:00,2024-02-05 17:00:00,58.62
2024-02-05 18:00:00,2024-02-05 18:00:00,0.0
2024-02-05 19:00:00,2024-02-05 19:00:00,0.0
2024-02-05 20:00:00,2024-02-05 20:00:00,0.0
2024-02-05 21:00:00,2024-02-05 21:00:00,0.0
2024-02-05 22:00:00,2024-02-05 22:00:00,0.0
2024-02-05 23:00:00,2024-02-05 23:00:00,0.0
2024-02-06 00:00:00,2024-02-06 00:00:00,0.0
2024-02-06 01:00:00,2024-02-06 01:00:00,0.0
2024-02-06 02:00:00,2024-02-06 02:00:00,0.0
2024-02-06 03:00:00,2024-02-06 03:00:00,0.0
2024-02-06 04:00:00,2024-02-06 04:00:00,0.0
2024-02-06 05:00:00,2024-02-06 05:00:00,0.0
2024-02-06 06:00:00,2024-02-06 06:00:00,15.73
2024-02-06 07:00:00,2024-02-06 07:00:00,142.7
2024-02-06 08:00:00,2024-02-06 08:00:00,299.62
2024-02-06 09:00:00,2024-02-06 09:00:00,459.25
2024-02-06 10:00:00,2024-02-06 10:00:00,601.53
2024-02-06 11:00:00,2024-02-06 11:00:00,663.83
2024-02-06 12:00:00,2024-02-06 12:00:00,655.85
2024-02-06 13:00:00,2024-02-06 13:00:00,564.9
2024-02-06 14:00:00,2024-02-06 14:00:00,406.62
2024-02-06 15:00:00,2024-02-06 15:00:00,251.4
2024-02-06 16:00:00,2024-02-06 16:00:00,152.7
2024-02-06 17:00:00,2024-02-06 17:00:00,51.6
2024-02-06 18:00:00,2024-02-06 18:00:00,0.0
2024-02-06 19:00:00,2024-02-06 19:00:00,0.0
2024-02-06 20:00:00,2024-02-06 20:00:00,0.0
2024-02-06 21:00:00,2024-02-06 21:00:00,0.0
2024-02-06 22:00:00,2024-02-06 22:00:00,0.0
2024-02-06 23:00:00,2024-02-06 23:00:00,0.0
2024-02-07 00:00:00,2024-02-07 00:00:00,0.0
2024-02-07 01:00:00,2024-02-07 01:00:00,0.0
2024-02-07 02:00:00,2024-02-07 02:00:00,0.0
2024-02-07 03:00:00,2024-02-07 03:00:00,0.0
2024-02-07 04:00:00,2024-02-07 04:00:00,0.0
2024-02-07 05:00:00,2024-02-07 05:00:00,0.0
2024-02-07 06:00:00,2024-02-07 06:00:00,14.18
2024-02-07 07:00:00,2024-02-07 07:00:00,135.25
2024-02-07 08:00:00,2024-02-07 08:00:00,295.48
2024-02-07 09:00:00,2024-02-07 09:00:00,372.02
2024-02-07 10:00:00,2024-02-07 10:00:00,453.65
2024-02-07 11:00:00,2024-02-07 11:00:00,564.85
2024-02-07 12:00:00,2024-02-07 12:00:00,617.15
2024-02-07 13:00:00,2024-02-07 13:00:00,554.0
2024-02-07 14:00:00,2024-02-07 14:00:00,487.05
2024-02-07 15:00:00,2024-02-07 15:00:00,326.77
2024-02-07 16:00:00,2024-02-07 16:00:00,181.9
2024-02-07 17:00:00,2024-02-07 17:00:00,61.17
2024-02-07 18:00:00,2024-02-07 18:00:00,0.0
2024-02-07 19:00:00,2024-02-07 19:00:00,0.0
2024-02-07 20:00:00,2024-02-07 20:00:00,0.0
2024-02-07 21:00:00,2024-02-07 21:00:00,0.0
2024-02-07 22:00:00,2024-02-07 22:00:00,0.0
2024-02-07 23:00:00,2024-02-07 23:00:00,0.0
2024-02-08 00:00:00,2024-02-08 00:00:00,0.0
2024-02-08 01:00:00,2024-02-08 01:00:00,0.0
2024-02-08 02:00:00,2024-02-08 02:00:00,0.0
2024-02-08 03:00:00,2024-02-08 03:00:00,0.0
2024-02-08 04:00:00,2024-02-08 04:00:00,0.0
2024-02-08 05:00:00,2024-02-08 05:00:00,0.0
2024-02-08 06:00:00,2024-02-08 06:00:00,11.52
2024-02-08 07:00:00,2024-02-08 07:00:00,99.47
2024-02-08 08:00:00,2024-02-08 08:00:00,216.68
2024-02-08 09:00:00,2024-02-08 09:00:00,377.3
2024-02-08 10:00:00,2024-02-08 10:00:00,499.38
2024-02-08 11:00:00,2024-02-08 11:00:00,540.67
2024-02-08 12:00:00,2024-02-08 12:00:00,623.75
2024-02-08 13:00:00,2024-02-08 13:00:00,631.85
2024-02-08 14:00:00,2024-02-08 14:00:00,579.88
2024-02-08 15:00:00,2024-02-08 15:00:00,401.0
2024-02-08 16:00:00,2024-02-08 16:00:00,229.32
2024-02-08 17:00:00,2024-02-08 17:00:00,71.3
2024-02-08 18:00:00,2024-02-08 18:00:00,0.0
